Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Ether Lipid Biosynthetic Process (GO:0008611)	1/9	4.411885e-02	1.121599e-01	0	0	2.511616e+01	7.838423e+01	LPCAT2
GO_Biological_Process_2023	High-Density Lipoprotein Particle Assembly (GO:0034380)	1/9	4.411885e-02	1.121599e-01	0	0	2.511616e+01	7.838423e+01	APOE
GO_Biological_Process_2023	Positive Regulation Of Skeletal Muscle Tissue Development (GO:0048643)	1/9	4.411885e-02	1.121599e-01	0	0	2.511616e+01	7.838423e+01	MEF2C
GO_Biological_Process_2023	Positive Regulation Of Sodium Ion Transmembrane Transport (GO:1902307)	1/9	4.411885e-02	1.121599e-01	0	0	2.511616e+01	7.838423e+01	ATP1B3
GO_Biological_Process_2023	Motor Neuron Axon Guidance (GO:0008045)	1/9	4.411885e-02	1.121599e-01	0	0	2.511616e+01	7.838423e+01	RAC1
GO_Biological_Process_2023	Muscle Cell Fate Commitment (GO:0042693)	1/9	4.411885e-02	1.121599e-01	0	0	2.511616e+01	7.838423e+01	MEF2C
GO_Biological_Process_2023	Myelin Assembly (GO:0032288)	1/9	4.411885e-02	1.121599e-01	0	0	2.511616e+01	7.838423e+01	CD9
GO_Biological_Process_2023	Regulation Of RNA Polymerase II Regulatory Region Sequence-Specific DNA Binding (GO:1903025)	1/9	4.411885e-02	1.121599e-01	0	0	2.511616e+01	7.838423e+01	TMSB4X
GO_Biological_Process_2023	Regulation Of Cardiac Muscle Cell Differentiation (GO:2000725)	1/9	4.411885e-02	1.121599e-01	0	0	2.511616e+01	7.838423e+01	MEF2C
GO_Biological_Process_2023	Regulation Of Neurogenesis (GO:0050767)	2/67	4.435378e-02	1.121599e-01	0	0	6.227630e+00	1.940254e+01	CX3CR1;APLP2
GO_Biological_Process_2023	Peptidyl-Tyrosine Phosphorylation (GO:0018108)	2/67	4.435378e-02	1.121599e-01	0	0	6.227630e+00	1.940254e+01	LYN;CSF1R
GO_Biological_Process_2023	Negative Regulation Of Cellular Catabolic Process (GO:0031330)	2/67	4.435378e-02	1.121599e-01	0	0	6.227630e+00	1.940254e+01	APOC1;TREM2
GO_Biological_Process_2023	Positive Regulation Of Multicellular Organismal Process (GO:0051240)	5/387	4.484776e-02	1.131991e-01	0	0	2.689171e+00	8.348481e+00	APLP2;TREM2;APOE;GAPDH;ACTB
GO_Biological_Process_2023	Regulation Of Endopeptidase Activity (GO:0052548)	2/69	4.676264e-02	1.165231e-01	0	0	6.041121e+00	1.850196e+01	SERPINA1;GAPDH
GO_Biological_Process_2023	Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412)	2/69	4.676264e-02	1.165231e-01	0	0	6.041121e+00	1.850196e+01	MEF2C;YWHAH
GO_Biological_Process_2023	Positive Regulation Of Protein Polymerization (GO:0032273)	2/70	4.798479e-02	1.165231e-01	0	0	5.951981e+00	1.807540e+01	PYCARD;RAC1
GO_Biological_Process_2023	Regulation Of Cellular Biosynthetic Process (GO:0031326)	2/70	4.798479e-02	1.165231e-01	0	0	5.951981e+00	1.807540e+01	CX3CR1;RAC1
GO_Biological_Process_2023	Negative Regulation Of Cell Migration (GO:0030336)	3/163	4.845259e-02	1.165231e-01	0	0	3.815722e+00	1.155084e+01	CD74;RAC1;RHOB
GO_Biological_Process_2023	CRD-mediated mRNA Stabilization (GO:0070934)	1/10	4.890039e-02	1.165231e-01	0	0	2.232435e+01	6.737423e+01	YBX1
GO_Biological_Process_2023	Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001267)	1/10	4.890039e-02	1.165231e-01	0	0	2.232435e+01	6.737423e+01	GSN
GO_Biological_Process_2023	Negative Regulation Of Hemostasis (GO:1900047)	1/10	4.890039e-02	1.165231e-01	0	0	2.232435e+01	6.737423e+01	APOE
GO_Biological_Process_2023	Negative Regulation Of Homotypic Cell-Cell Adhesion (GO:0034111)	1/10	4.890039e-02	1.165231e-01	0	0	2.232435e+01	6.737423e+01	CD9
GO_Biological_Process_2023	Negative Regulation Of Interferon-Beta Production (GO:0032688)	1/10	4.890039e-02	1.165231e-01	0	0	2.232435e+01	6.737423e+01	PYCARD
GO_Biological_Process_2023	T Cell Chemotaxis (GO:0010818)	1/10	4.890039e-02	1.165231e-01	0	0	2.232435e+01	6.737423e+01	CXCL16
GO_Biological_Process_2023	Actin Filament Depolymerization (GO:0030042)	1/10	4.890039e-02	1.165231e-01	0	0	2.232435e+01	6.737423e+01	GSN
GO_Biological_Process_2023	Regulation Of Low-Density Lipoprotein Particle Clearance (GO:0010988)	1/10	4.890039e-02	1.165231e-01	0	0	2.232435e+01	6.737423e+01	TREM2
GO_Biological_Process_2023	Regulation Of Melanin Biosynthetic Process (GO:0048021)	1/10	4.890039e-02	1.165231e-01	0	0	2.232435e+01	6.737423e+01	ZEB2
GO_Biological_Process_2023	Basement Membrane Organization (GO:0071711)	1/10	4.890039e-02	1.165231e-01	0	0	2.232435e+01	6.737423e+01	CTSS
GO_Biological_Process_2023	Positive Regulation Of B Cell Differentiation (GO:0045579)	1/10	4.890039e-02	1.165231e-01	0	0	2.232435e+01	6.737423e+01	SPI1
GO_Biological_Process_2023	Positive Regulation Of Actin Nucleation (GO:0051127)	1/10	4.890039e-02	1.165231e-01	0	0	2.232435e+01	6.737423e+01	GSN
GO_Biological_Process_2023	Positive Regulation Of Cholesterol Metabolic Process (GO:0090205)	1/10	4.890039e-02	1.165231e-01	0	0	2.232435e+01	6.737423e+01	APOE
GO_Biological_Process_2023	Positive Regulation Of Defense Response To Bacterium (GO:1900426)	1/10	4.890039e-02	1.165231e-01	0	0	2.232435e+01	6.737423e+01	GRN
GO_Biological_Process_2023	Engulfment Of Apoptotic Cell (GO:0043652)	1/10	4.890039e-02	1.165231e-01	0	0	2.232435e+01	6.737423e+01	RAC1
GO_Biological_Process_2023	Epithelial Cell Apoptotic Process (GO:1904019)	1/10	4.890039e-02	1.165231e-01	0	0	2.232435e+01	6.737423e+01	GSN
GO_Biological_Process_2023	Surfactant Homeostasis (GO:0043129)	1/10	4.890039e-02	1.165231e-01	0	0	2.232435e+01	6.737423e+01	CTSH
GO_Biological_Process_2023	Fatty Acid Homeostasis (GO:0055089)	1/10	4.890039e-02	1.165231e-01	0	0	2.232435e+01	6.737423e+01	APOE
GO_Biological_Process_2023	Very-Low-Density Lipoprotein Particle Assembly (GO:0034379)	1/10	4.890039e-02	1.165231e-01	0	0	2.232435e+01	6.737423e+01	APOC1
GO_Biological_Process_2023	Positive Regulation Of Phospholipid Transport (GO:2001140)	1/10	4.890039e-02	1.165231e-01	0	0	2.232435e+01	6.737423e+01	APOE
GO_Biological_Process_2023	Positive Regulation Of Voltage-Gated Potassium Channel Activity (GO:1903818)	1/10	4.890039e-02	1.165231e-01	0	0	2.232435e+01	6.737423e+01	TREM2
GO_Biological_Process_2023	Lipoprotein Catabolic Process (GO:0042159)	1/10	4.890039e-02	1.165231e-01	0	0	2.232435e+01	6.737423e+01	APOE
GO_Biological_Process_2023	Monocyte Differentiation (GO:0030224)	1/10	4.890039e-02	1.165231e-01	0	0	2.232435e+01	6.737423e+01	CSF1R
GO_Biological_Process_2023	Regulation Of B Cell Apoptotic Process (GO:0002902)	1/10	4.890039e-02	1.165231e-01	0	0	2.232435e+01	6.737423e+01	LYN
GO_Biological_Process_2023	Regulation Of ERAD Pathway (GO:1904292)	1/10	4.890039e-02	1.165231e-01	0	0	2.232435e+01	6.737423e+01	HERPUD1
GO_Biological_Process_2023	Regulation Of Axon Regeneration (GO:0048679)	1/10	4.890039e-02	1.165231e-01	0	0	2.232435e+01	6.737423e+01	GRN
GO_Biological_Process_2023	Negative Regulation Of Cholesterol Transport (GO:0032375)	1/10	4.890039e-02	1.165231e-01	0	0	2.232435e+01	6.737423e+01	APOC1
GO_Biological_Process_2023	Negative Regulation Of Supramolecular Fiber Organization (GO:1902904)	2/71	4.921855e-02	1.170766e-01	0	0	5.865424e+00	1.766364e+01	TREM2;APOE
GO_Biological_Process_2023	Cholesterol Homeostasis (GO:0042632)	2/72	5.046378e-02	1.194134e-01	0	0	5.781341e+00	1.726597e+01	NPC2;APOE
GO_Biological_Process_2023	Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	2/72	5.046378e-02	1.194134e-01	0	0	5.781341e+00	1.726597e+01	APLP2;FOS
GO_Biological_Process_2023	Negative Regulation Of Catabolic Process (GO:0009895)	2/72	5.046378e-02	1.194134e-01	0	0	5.781341e+00	1.726597e+01	CST3;APOC1
GO_Biological_Process_2023	Cellular Response To Reactive Oxygen Species (GO:0034614)	2/73	5.172035e-02	1.215428e-01	0	0	5.699626e+00	1.688175e+01	FOS;RHOB
GO_Biological_Process_2023	Sterol Homeostasis (GO:0055092)	2/73	5.172035e-02	1.215428e-01	0	0	5.699626e+00	1.688175e+01	NPC2;APOE
GO_Biological_Process_2023	Protein Tetramerization (GO:0051262)	2/73	5.172035e-02	1.215428e-01	0	0	5.699626e+00	1.688175e+01	APLP2;HLA-DRB1
GO_Biological_Process_2023	Regulation Of Rho Protein Signal Transduction (GO:0035023)	2/73	5.172035e-02	1.215428e-01	0	0	5.699626e+00	1.688175e+01	RAC1;APOE
GO_Biological_Process_2023	Negative Regulation Of Nitrogen Compound Metabolic Process (GO:0051172)	1/11	5.365826e-02	1.225062e-01	0	0	2.009091e+01	5.876832e+01	APOE
GO_Biological_Process_2023	Negative Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900152)	1/11	5.365826e-02	1.225062e-01	0	0	2.009091e+01	5.876832e+01	YBX1
GO_Biological_Process_2023	Regulation Of Homotypic Cell-Cell Adhesion (GO:0034110)	1/11	5.365826e-02	1.225062e-01	0	0	2.009091e+01	5.876832e+01	LYN
GO_Biological_Process_2023	Regulation Of Monocyte Chemotactic Protein-1 Production (GO:0071637)	1/11	5.365826e-02	1.225062e-01	0	0	2.009091e+01	5.876832e+01	CLEC7A
GO_Biological_Process_2023	Biogenic Amine Biosynthetic Process (GO:0042401)	1/11	5.365826e-02	1.225062e-01	0	0	2.009091e+01	5.876832e+01	SAT1
GO_Biological_Process_2023	Cellular Response To Fluid Shear Stress (GO:0071498)	1/11	5.365826e-02	1.225062e-01	0	0	2.009091e+01	5.876832e+01	MEF2C
GO_Biological_Process_2023	Regulation Of Stress-Activated Protein Kinase Signaling Cascade (GO:0070302)	1/11	5.365826e-02	1.225062e-01	0	0	2.009091e+01	5.876832e+01	LYN
GO_Biological_Process_2023	Polyamine Metabolic Process (GO:0006595)	1/11	5.365826e-02	1.225062e-01	0	0	2.009091e+01	5.876832e+01	SAT1
GO_Biological_Process_2023	Positive Regulation Of Behavior (GO:0048520)	1/11	5.365826e-02	1.225062e-01	0	0	2.009091e+01	5.876832e+01	MEF2C
GO_Biological_Process_2023	Smooth Muscle Cell Differentiation (GO:0051145)	1/11	5.365826e-02	1.225062e-01	0	0	2.009091e+01	5.876832e+01	MEF2C
GO_Biological_Process_2023	Positive Regulation Of Lipid Transport (GO:0032370)	1/11	5.365826e-02	1.225062e-01	0	0	2.009091e+01	5.876832e+01	APOE
GO_Biological_Process_2023	Melanocyte Differentiation (GO:0030318)	1/11	5.365826e-02	1.225062e-01	0	0	2.009091e+01	5.876832e+01	MEF2C
GO_Biological_Process_2023	Mitochondrial Genome Maintenance (GO:0000002)	1/11	5.365826e-02	1.225062e-01	0	0	2.009091e+01	5.876832e+01	TYMP
GO_Biological_Process_2023	Pyrimidine Nucleobase Metabolic Process (GO:0006206)	1/11	5.365826e-02	1.225062e-01	0	0	2.009091e+01	5.876832e+01	DPYSL2
GO_Biological_Process_2023	Regulation Of Adipose Tissue Development (GO:1904177)	1/11	5.365826e-02	1.225062e-01	0	0	2.009091e+01	5.876832e+01	SPI1
GO_Biological_Process_2023	Regulation Of Amyloid Precursor Protein Catabolic Process (GO:1902991)	1/11	5.365826e-02	1.225062e-01	0	0	2.009091e+01	5.876832e+01	APOE
GO_Biological_Process_2023	Negative Regulation Of Amyloid Fibril Formation (GO:1905907)	1/11	5.365826e-02	1.225062e-01	0	0	2.009091e+01	5.876832e+01	TREM2
GO_Biological_Process_2023	Cell Morphogenesis Involved In Neuron Differentiation (GO:0048667)	2/77	5.685706e-02	1.283694e-01	0	0	5.394558e+00	1.546736e+01	MEF2C;APLP2
GO_Biological_Process_2023	Regulation Of Innate Immune Response (GO:0045088)	2/78	5.816816e-02	1.283694e-01	0	0	5.323308e+00	1.514171e+01	APLP2;TREM2
GO_Biological_Process_2023	Positive Regulation Of Hydrolase Activity (GO:0051345)	3/176	5.835488e-02	1.283694e-01	0	0	3.526667e+00	1.002001e+01	PSAP;CTSH;CTSS
GO_Biological_Process_2023	Extracellular Matrix Organization (GO:0030198)	3/176	5.835488e-02	1.283694e-01	0	0	3.526667e+00	1.002001e+01	GSN;TGFBI;CTSS
GO_Biological_Process_2023	Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:1902166)	1/12	5.839256e-02	1.283694e-01	0	0	1.826354e+01	5.187882e+01	CD74
GO_Biological_Process_2023	Cell Projection Assembly (GO:0030031)	1/12	5.839256e-02	1.283694e-01	0	0	1.826354e+01	5.187882e+01	GSN
GO_Biological_Process_2023	Cell-Cell Junction Maintenance (GO:0045217)	1/12	5.839256e-02	1.283694e-01	0	0	1.826354e+01	5.187882e+01	CSF1R
